# Results with old code (_apply_gradients has been JIT compiled, which is unfair comparision to DimWit).
timestamp: 2026-07-21T10:30:43.292508+00:00 | iter: 32 | tokens_per_s: 44628.94 | samples_per_s: 43.58 | s_per_batch: 11.75 | learning_rate: 0.00001920 | step_cost: 9.37
timestamp: 2026-07-21T10:30:55.032869+00:00 | iter: 33 | tokens_per_s: 44656.61 | samples_per_s: 43.61 | s_per_batch: 11.74 | learning_rate: 0.00001980 | step_cost: 9.33
timestamp: 2026-07-21T10:31:06.795055+00:00 | iter: 34 | tokens_per_s: 44574.86 | samples_per_s: 43.53 | s_per_batch: 11.76 | learning_rate: 0.00002040 | step_cost: 9.30
timestamp: 2026-07-21T10:31:18.537169+00:00 | iter: 35 | tokens_per_s: 44649.46 | samples_per_s: 43.60 | s_per_batch: 11.74 | learning_rate: 0.00002100 | step_cost: 9.28
timestamp: 2026-07-21T10:31:30.272740+00:00 | iter: 36 | tokens_per_s: 44674.86 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00002160 | step_cost: 9.24
timestamp: 2026-07-21T10:31:42.018486+00:00 | iter: 37 | tokens_per_s: 44636.80 | samples_per_s: 43.59 | s_per_batch: 11.75 | learning_rate: 0.00002220 | step_cost: 9.21
timestamp: 2026-07-21T10:31:53.755329+00:00 | iter: 38 | tokens_per_s: 44669.94 | samples_per_s: 43.62 | s_per_batch: 11.74 | learning_rate: 0.00002280 | step_cost: 9.18
timestamp: 2026-07-21T10:32:05.502328+00:00 | iter: 39 | tokens_per_s: 44632.04 | samples_per_s: 43.59 | s_per_batch: 11.75 | learning_rate: 0.00002340 | step_cost: 9.14
timestamp: 2026-07-21T10:32:17.220224+00:00 | iter: 40 | tokens_per_s: 44741.40 | samples_per_s: 43.69 | s_per_batch: 11.72 | learning_rate: 0.00002400 | step_cost: 9.11
timestamp: 2026-07-21T10:32:28.932664+00:00 | iter: 41 | tokens_per_s: 44763.13 | samples_per_s: 43.71 | s_per_batch: 11.71 | learning_rate: 0.00002460 | step_cost: 9.10
timestamp: 2026-07-21T10:32:40.628186+00:00 | iter: 42 | tokens_per_s: 44827.45 | samples_per_s: 43.78 | s_per_batch: 11.70 | learning_rate: 0.00002520 | step_cost: 9.07
timestamp: 2026-07-21T10:32:52.360456+00:00 | iter: 43 | tokens_per_s: 44689.08 | samples_per_s: 43.64 | s_per_batch: 11.73 | learning_rate: 0.00002580 | step_cost: 9.02
timestamp: 2026-07-21T10:33:04.080502+00:00 | iter: 44 | tokens_per_s: 44733.84 | samples_per_s: 43.69 | s_per_batch: 11.72 | learning_rate: 0.00002640 | step_cost: 8.99
timestamp: 2026-07-21T10:33:15.810869+00:00 | iter: 45 | tokens_per_s: 44695.34 | samples_per_s: 43.65 | s_per_batch: 11.73 | learning_rate: 0.00002700 | step_cost: 8.97
timestamp: 2026-07-21T10:33:27.546670+00:00 | iter: 46 | tokens_per_s: 44674.44 | samples_per_s: 43.63 | s_per_batch: 11.74 | learning_rate: 0.00002760 | step_cost: 8.95
timestamp: 2026-07-21T10:33:39.347140+00:00 | iter: 47 | tokens_per_s: 44431.86 | samples_per_s: 43.39 | s_per_batch: 11.80 | learning_rate: 0.00002820 | step_cost: 8.90
timestamp: 2026-07-21T10:33:51.178225+00:00 | iter: 48 | tokens_per_s: 44315.63 | samples_per_s: 43.28 | s_per_batch: 11.83 | learning_rate: 0.00002880 | step_cost: 8.87
timestamp: 2026-07-21T10:34:02.991448+00:00 | iter: 49 | tokens_per_s: 44380.78 | samples_per_s: 43.34 | s_per_batch: 11.81 | learning_rate: 0.00002940 | step_cost: 8.81
timestamp: 2026-07-21T10:34:14.827551+00:00 | iter: 50 | tokens_per_s: 44296.51 | samples_per_s: 43.26 | s_per_batch: 11.84 | learning_rate: 0.00003000 | step_cost: 8.81
timestamp: 2026-07-21T10:34:26.647486+00:00 | iter: 51 | tokens_per_s: 44355.65 | samples_per_s: 43.32 | s_per_batch: 11.82 | learning_rate: 0.00003060 | step_cost: 8.77
timestamp: 2026-07-21T10:34:38.429612+00:00 | iter: 52 | tokens_per_s: 44497.15 | samples_per_s: 43.45 | s_per_batch: 11.78 | learning_rate: 0.00003120 | step_cost: 8.74
timestamp: 2026-07-21T10:34:50.193187+00:00 | iter: 53 | tokens_per_s: 44568.05 | samples_per_s: 43.52 | s_per_batch: 11.76 | learning_rate: 0.00003180 | step_cost: 8.73
timestamp: 2026-07-21T10:35:01.885521+00:00 | iter: 54 | tokens_per_s: 44837.58 | samples_per_s: 43.79 | s_per_batch: 11.69 | learning_rate: 0.00003240 | step_cost: 8.70
timestamp: 2026-07-21T10:35:13.561356+00:00 | iter: 55 | tokens_per_s: 44903.02 | samples_per_s: 43.85 | s_per_batch: 11.68 | learning_rate: 0.00003300 | step_cost: 8.68
timestamp: 2026-07-21T10:35:25.289006+00:00 | iter: 56 | tokens_per_s: 44707.27 | samples_per_s: 43.66 | s_per_batch: 11.73 | learning_rate: 0.00003360 | step_cost: 8.64
